Event,Value,Timestamp
button_reposnse,A1@d_key=collision_2,266
collision,'1',278
dialogue_change,collision_1,278
button_reposnse,A1@d_key=collision_1,278
collision,'1',292
dialogue_change,collision_3,292
button_reposnse,A1@d_key=collision_3,292
collision,'1',300
dialogue_change,collision_2,300
button_reposnse,A1@d_key=collision_2,300
collision,'1',320
dialogue_change,collision_2,320
button_reposnse,A1@d_key=collision_2,320
collision,'1',351
dialogue_change,collision_3,351
button_reposnse,A1@d_key=collision_3,351
collision,'1',375
dialogue_change,collision_3,375
button_reposnse,A1@d_key=collision_3,375
collision,'1',379
dialogue_change,collision_3,379
button_reposnse,A1@d_key=collision_3,379
collision,'1',420
dialogue_change,collision_3,420
button_reposnse,A1@d_key=collision_3,420
collision,'1',429
dialogue_change,collision_1,429
button_reposnse,A1@d_key=collision_1,430
dialogue_change,code_check_2,496
button_reposnse,A2@d_key=code_check_2,496
dialogue_change,end_experiment,496
button_reposnse,A1@d_key=end_experiment,496
dialogue_change,end,496
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A2@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,0
dialogue_change,intro_5,0
button_reposnse,A2@d_key=intro_5,0
dialogue_change,intro_6,0
button_reposnse,A2@d_key=intro_6,0
dialogue_change,intro_7,0
button_reposnse,A2@d_key=intro_7,0
dialogue_change,timer_1,0
button_reposnse,A1@d_key=timer_1,18
dialogue_change,camera,18
button_reposnse,A1@d_key=camera,28
dialogue_change,control_1,28
button_reposnse,A1@d_key=control_1,46
dialogue_change,control_2,46
button_reposnse,A2@d_key=control_2,58
dialogue_change,control_3,58
button_reposnse,A2@d_key=control_3,63
collision,'1',67
dialogue_change,collision_3,67
button_reposnse,A1@d_key=collision_3,67
collision,'1',82
dialogue_change,collision_3,82
button_reposnse,A1@d_key=collision_3,82
collision,'1',102
dialogue_change,collision_1,102
button_reposnse,A1@d_key=collision_1,102
collision,'1',104
dialogue_change,collision_2,104
button_reposnse,A1@d_key=collision_2,104
paper,0,116
dialogue_change,paper,116
dialogue_change,code_check_1,162
button_reposnse,A2@d_key=code_check_1,162
dialogue_change,end_tutorial,162
button_reposnse,A2@d_key=end_tutorial,162
dialogue_change,end,162
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',35
dialogue_change,collision_2,35
button_reposnse,A1@d_key=collision_2,35
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
anomally,'2',18
dialogue_change,emergency,19
anomally,'2',19
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',54
dialogue_change,collision_1,54
button_reposnse,A1@d_key=collision_1,55
collision,'1',96
dialogue_change,collision_1,96
button_reposnse,A1@d_key=collision_1,96
collision,'1',113
dialogue_change,collision_1,113
button_reposnse,A1@d_key=collision_1,113
collision,'1',116
dialogue_change,collision_3,116
button_reposnse,A1@d_key=collision_3,117
collision,'1',139
dialogue_change,collision_3,139
button_reposnse,A1@d_key=collision_3,139
collision,'1',157
dialogue_change,collision_1,157
button_reposnse,A1@d_key=collision_1,157
collision,'1',221
dialogue_change,collision_1,221
button_reposnse,A1@d_key=collision_1,221
wrong_entry,N/A,302
dialogue_change,code_check_2,323
button_reposnse,A1@d_key=code_check_2,323
dialogue_change,end_experiment,323
button_reposnse,A2@d_key=end_experiment,323
dialogue_change,end,323
