Event,Value,Timestamp
button_reposnse,A2@d_key=collision_3,31
collision,1,32
dialogue_change,collision_3,32
button_reposnse,A2@d_key=collision_3,32
collision,1,53
dialogue_change,collision_1,53
button_reposnse,A1@d_key=collision_1,53
collision,1,56
dialogue_change,collision_1,56
button_reposnse,A1@d_key=collision_1,56
collision,1,72
dialogue_change,collision_2,72
button_reposnse,A1@d_key=collision_2,72
collision,1,75
dialogue_change,collision_2,75
button_reposnse,A1@d_key=collision_2,75
collision,1,93
dialogue_change,collision_1,93
button_reposnse,A1@d_key=collision_1,93
collision,1,111
dialogue_change,collision_1,111
button_reposnse,A1@d_key=collision_1,112
collision,1,171
dialogue_change,collision_2,171
button_reposnse,A1@d_key=collision_2,171
collision,1,196
dialogue_change,collision_2,196
button_reposnse,A1@d_key=collision_2,196
collision,1,222
dialogue_change,collision_3,222
button_reposnse,A1@d_key=collision_3,222
collision,1,261
dialogue_change,collision_1,261
button_reposnse,A1@d_key=collision_1,261
collision,1,276
dialogue_change,collision_2,276
button_reposnse,A1@d_key=collision_2,276
collision,1,279
dialogue_change,collision_3,279
button_reposnse,A1@d_key=collision_3,279
collision,1,283
dialogue_change,collision_3,283
button_reposnse,A1@d_key=collision_3,283
collision,1,375
dialogue_change,collision_1,375
button_reposnse,A1@d_key=collision_1,375
collision,1,400
dialogue_change,collision_3,400
button_reposnse,A1@d_key=collision_3,400
dialogue_change,code_check_2,453
button_reposnse,A2@d_key=code_check_2,453
dialogue_change,end_experiment,453
button_reposnse,A2@d_key=end_experiment,453
dialogue_change,end,453
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A2@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,10
dialogue_change,camera,10
button_reposnse,A2@d_key=camera,19
dialogue_change,control_1,19
collision,1,33
dialogue_change,collision_1,33
button_reposnse,A2@d_key=collision_1,33
button_reposnse,A2@d_key=control_1,38
dialogue_change,control_2,38
button_reposnse,A2@d_key=control_2,56
collision,1,82
dialogue_change,collision_2,82
button_reposnse,A1@d_key=collision_2,82
paper,0,104
dialogue_change,paper,104
button_reposnse,A2@d_key=paper,119
dialogue_change,code_check_1,143
button_reposnse,A2@d_key=code_check_1,143
dialogue_change,end_tutorial,143
button_reposnse,A2@d_key=end_tutorial,143
dialogue_change,end,143
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,1,14
dialogue_change,collision_3,14
button_reposnse,A1@d_key=collision_3,14
collision,1,25
dialogue_change,collision_3,25
button_reposnse,A1@d_key=collision_3,25
collision,1,45
dialogue_change,collision_3,45
button_reposnse,A1@d_key=collision_3,45
collision,1,56
dialogue_change,collision_2,56
button_reposnse,A2@d_key=collision_2,56
collision,1,64
dialogue_change,collision_2,64
button_reposnse,A2@d_key=collision_2,64
collision,1,102
dialogue_change,collision_3,102
button_reposnse,A1@d_key=collision_3,102
collision,1,120
dialogue_change,collision_2,120
button_reposnse,A1@d_key=collision_2,120
collision,1,127
dialogue_change,collision_3,127
button_reposnse,A1@d_key=collision_3,127
collision,1,167
dialogue_change,collision_3,167
button_reposnse,A1@d_key=collision_3,167
collision,1,179
dialogue_change,collision_1,179
button_reposnse,A1@d_key=collision_1,179
collision,1,190
dialogue_change,collision_3,190
button_reposnse,A2@d_key=collision_3,190
collision,1,200
dialogue_change,collision_1,200
button_reposnse,A1@d_key=collision_1,200
collision,1,228
dialogue_change,collision_1,228
button_reposnse,A1@d_key=collision_1,228
collision,1,237
dialogue_change,collision_1,237
button_reposnse,A1@d_key=collision_1,237
collision,1,264
dialogue_change,collision_1,264
button_reposnse,A1@d_key=collision_1,264
collision,1,280
dialogue_change,collision_1,280
button_reposnse,A1@d_key=collision_1,280
dialogue_change,code_check_2,323
button_reposnse,A2@d_key=code_check_2,323
dialogue_change,end_experiment,323
button_reposnse,A2@d_key=end_experiment,323
dialogue_change,end,323
