Event,Value,Timestamp
button_reposnse,A1@d_key=collision_2,95
collision,'1',110
dialogue_change,collision_2,110
button_reposnse,A1@d_key=collision_2,110
collision,'1',126
dialogue_change,collision_2,126
button_reposnse,A1@d_key=collision_2,126
collision,'1',131
dialogue_change,collision_3,131
button_reposnse,A1@d_key=collision_3,132
collision,'1',144
dialogue_change,collision_3,144
button_reposnse,A1@d_key=collision_3,144
collision,'1',180
dialogue_change,collision_3,180
button_reposnse,A1@d_key=collision_3,180
collision,'1',215
dialogue_change,collision_3,215
button_reposnse,A1@d_key=collision_3,215
dialogue_change,code_check_2,259
button_reposnse,A1@d_key=code_check_2,259
dialogue_change,end_experiment,259
button_reposnse,A1@d_key=end_experiment,259
dialogue_change,end,259
